course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/lap-trinh-android-toan-tap-voi-kotlin,Lập trình Kotlin toàn tập,Trần Duy Thanh,700.000,499.000,2032,4.5,13 phần,95 bài giảng,19 giờ 23 phút,"Có được kiến thức toàn diện về ngôn ngữ lập trình Kotlin. Có kỹ năng lập trình ngôn ngữ Kotlin từ cơ bản đến chuyên sâu phù hợp với nhiều đối tượng học. Được thực hành lập trình ngôn ngữ Kotlin vô cùng chi tiết và bài bản giúp bạn nhanh chóng có thể tự tạo được ứng dụng ngay trong quá trình học. Có khả năng tiếp cận lập trình Android, lập trình web ứng dụng.... Phát triển được trên phần mềm java, Native, Web cực đơn giản. Nhanh chóng biết cách tạo ứng dụng Android nhanh chóng sau khóa học Kotlin này","Ngôn ngữ lập trình, Lập trình Android, Lập trình Kotlin"
https://unica.vn/lap-trinh-ios-voi-swiftui,Lập trình iOS với SwiftUI,Nhóm giảng viên Lập Trình 0 Khó,650.000,499.000,154,3.7,11 phần,66 bài giảng,07 giờ 51 phút,"Bạn sẽ nắm được các kiến thức và kỹ thuật làm việc cơ bản đến chuyên sâu đối với lập trình ứng dụng iOS. Bạn sẽ tự tay thiết kế được ứng dụng iOS với SwiftUI và kiếm tiền thông qua AppStore.. Bạn sẽ hoàn toàn đủ khả năng ứng tuyển vị trí lập trình iOS tại các công ty trong và ngoài nước.. Bạn có thể cập nhật được công nghệ lập trình mới nhất của Apple để ứng dụng vào dự án của mình.. Bạn có thể viết ứng dụng cộng hai số, ứng dụng Calculator và ứng dụng hiển thị món ăn.. Sớm thành thạo xây dựng ứng dụng iOS một cách chuyên nghiệp, mở rộng hơn cơ hội nghề nghiệp bản thân cũng như cơ hội lương bổng tốt","Ngôn ngữ lập trình, Công nghệ thông tin, Lập Trình IOS"
https://unica.vn/tu-lam-quen-toi-lam-chu-jquery-va-jquery-ui-cho-nguoi-moi-hoc,Từ làm quen tới làm chủ jQuery và jQuery UI cho người mới học, Đặng Văn Lel,700.000,299.000,2,,13 phần,28 bài giảng,06 giờ 06 phút,"Đơn giản hóa cách viết code Javascript. Dễ dàng làm chủ việc cài đặt sự kiện và tương tác người dùng. Làm chuyển động đơn giản hiệu quả, nhiều hiệu ứng Animation rất dễ sử dụng. Dễ học, dễ nhớ vì jQuery UI dùng cơ chế Selector HTML DOM giống như CSS","Ngôn ngữ lập trình, Lập Trình Web, javascript"
https://unica.vn/quan-tri-csdl-oracle-12c-co-ban,Quản trị CSDL Oracle 12c cơ bản,TRẦN VĂN BÌNH,1.800.000,900.000,801,4.7,4 phần,76 bài giảng,09 giờ 33 phút,"Làm chủ kiến thức quản trị CSDL Oracle tốt nhất thế giới mà trên 70% doanh nghiệp sử dụng.. Cung cấp đủ thời lượng để bạn có thể hiểu được bản chất của việc quản trị CSDL Oracle. Tiếp cận với môi trường làm việc thực tế, giúp bạn tự tin khi đi phỏng vấn.. Cung cấp kiến thức cơ bản qua bài thực hành đáp ứng nhu cầu tuyển dụng nhân sự quản trị CSDL của các doanh nghiệp hiện nay. Quản lý dữ liệu nhân sự một cách bảo mật. Tiết kiệm được chi phí và thời gian","Công nghệ thông tin, Cơ sở dữ liệu"
https://unica.vn/lap-trinh-voi-scratch-3-0-co-ban,Lập trình với Scratch 3.0 cơ bản,Học viện VIETSTEM,900.000,799.000,40,5.0,5 phần,44 bài giảng,03 giờ 44 phút,"Làm chủ ngôn ngữ lập trình Scratch trong thời gian ngắn và đơn giản nhất.. Nắm được các khái niệm cơ bản về ngôn ngữ lập trình.. Hiểu rõ hơn về thế giới công nghệ xung quanh, cách máy tính và các thiết bị di động thông minh nghĩ và hoạt động.. Làm chủ ngôn ngữ lập trình Scratch giúp học viên trang bị một công cụ mới trong rèn luyện tư duy cũng như phục vụ học tập nghiên cứu các môn học khác như Toán, Lý, Hóa, Sinh học, Lịch sử..... Phương thức học tập thuận tiện có hiệu quả kinh tế cao. Học viên có thể học mọi lúc, mọi nơi thông qua máy tính hoặc thiết bị di động có kết nối internet.. Nhận sự hỗ trợ tận tình từ các chuyên gia, giảng viên của Học Viện VIETSTEM.","Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/khoa-hoc-lap-trinh-ung-dung-di-dong-app-inventor,Khóa học lập trình ứng dụng di động App Inventor,Học viện VIETSTEM,900.000,799.000,35,3.7,7 phần,51 bài giảng,04 giờ 50 phút,"Hiểu và làm chủ những khái niệm cơ bản về ngôn ngữ lập trình ứng dụng di động với App invnentor, đồng thời tạo ra được 06 sản phẩm thực tế thông qua ngôn ngữ lập trình app inventor.. Hình thành kỹ năng tư duy logic, tư duy giải quyết vấn đề, là hành trang không thể thiếu trong quộc sống.. Có hiểu biết sâu sắc hơn về thế giới công nghệ đang thay đổi từng ngày xung quanh, không chỉ dừng ở tiêu thụ sản phẩm công nghệ một cách thụ động mà mở ra cơ hội là chủ thể sáng tạo công nghệ trong tương lai.. Có kiến thức và kỹ năng lập trình hoàn thiện để có thể tự mình thực hiện các dự án lớn nhỏ của bản thân. Có nền tảng kiến thức và kỹ năng tốt để học cao hơn các khóa học lập trình nâng cao.. Hiểu được khái niệm cơ bản về lập trình hướng đối tượng.","Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/khoa-hoc-lap-trinh-dieu-khien-robot-mbot,Khóa học lập trình điều khiển robot mBot,Học viện VIETSTEM,900.000,799.000,30,5.0,15 phần,57 bài giảng,04 giờ 37 phút,"Hình thành rõ nét hơn về tư duy logic giải quyết vấn đề theo giải thuật máy tính.. Phát triển các kỹ năng xã hội như thuyết trình, mô tả, giới thiệu sản phẩm, kỹ năng làm việc nhóm một cách độc lập.. Có kiến thức cơ bản về một hệ thống tự động hóa điều khiển thông qua mô hình robot MBOT.. Ứng dụng ngôn ngữ lập trình tạo ra các sản phẩm mô phỏng, giải các bài toán, vật lý, hóa học, phát triển các trò chơi, các ứng dụng lập trình điều khiển robot trên máy tính và các thiết bị di động.","Chế tạo robot, Công nghệ thông tin"
https://unica.vn/restful-api-designing-voi-spring-boot,RESTful API designing với Spring Boot,Lê Quang Đạt,800.000,599.000,473,4.6,8 phần,45 bài giảng,03 giờ 25 phút,Hiểu được về Web services và RESTful API. Nắm được nguyên tắc cơ bản trong design RESTful API. Cách develop RESTful API sử dụng Spring Boot. Hiểu được cách các ứng dụng Web hay Mobile App gọi các RESTful API. Có thể ứng tuyển các vị trí RESTful API Backend Developer,"Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/fullstack-java-web-voi-spring-boot,Fullstack Java Web với Spring Boot,Lê Quang Đạt,800.000,599.000,457,4.2,6 phần,44 bài giảng,03 giờ 33 phút,"Hiểu được cơ bản về Spring Boot, về cấu hình Environment và hệ sinh thái Spring. Biết cách tạo, build và run project với Spring Boot nhanh nhất.. Nắm được cách tích hợp Thymeleaf template vào Spring Boot. Nắm được cách tạo login và tạo ứng dụng CRUD MyContact với Spring Boot, Mysql, JPA, Thymeleaf. Biết cách tích hợp ứng dụng Spring Boot với các thành phần như Mysql, Spring Data, JPA, Hibernate, Spring security, …. Nắm được kiến trúc và tích hợp của một ứng dụng web: Frontend và Backend. Nắm được kiến trúc Application Layers của một ứng dụng Spring Boot. Có thể tạo ra được các ứng dụng Full stack Java web với Spring Boot sau khi hoàn thành khóa học","Ngôn ngữ lập trình, Lập trình Java"
https://unica.vn/lap-trinh-game-3d-voi-unity,Lập trình game 3D với Unity ,Trương Nguyễn Hoàng Long,600.000,399.000,197,4.3,7 phần,28 bài giảng,08 giờ 19 phút,Được cung cấp kiến thức và kỹ năng lập trình game bằng Unity 3D. Tự lập trình được 1 game 3D theo hướng dẫn. Học được kiến thức lập trình game với Unity 3D. Cải thiện kỹ năng lập trình game với Unity 3D. Được cung cấp những kiến thức và kinh nghiệm lập trình thực tế bằng Unity 3D. Nâng cao cơ hội thăng tiến trong công việc lập trình,"Ngôn ngữ lập trình, Công nghệ thông tin"
https://unica.vn/java-core-lap-trinh-huong-doi-tuong-tu-zero,JAVA CORE - Lập trình hướng đối tượng từ Zero,Lê Quang Đạt,900.000,699.000,546,4.5,9 phần,79 bài giảng,08 giờ 00 phút,"Nắm được kiến thức java cơ bản cũng như kiến thức về lập trình hướng đối tượng (OOP). Nắm được những thao tác, kỹ năng làm việc và xử lý dữ liệu trong quá trình code Java: xử lý tập tin, xử lý chuỗi, xử lý file, mảng,.... Có thể viết được các chương trình Java cơ bản như các ứng dụng Console App , Desktop App. Làm nền tảng để học tiếp các khóa học nâng cao về Java (Java advance, Java web ,Android…). Có thể xin làm Java fresher hoặc thực tập tại các cty phần mềm. Được học mọi lúc mọi nơi và được hỗ trợ 24/7","Ngôn ngữ lập trình, Công nghệ thông tin, Lập trình Java"
https://unica.vn/lap-trinh-android-nang-cao-tran-duy-thanh,Lập trình Android nâng cao,Trần Duy Thanh,500.000,399.000,670,5.0,11 phần,71 bài giảng,22 giờ 49 phút,"Có được kiến thức toàn diện về ngôn ngữ lập trình Java. Nắm rõ những kiến thức về lập trình Android từ cơ bản đến nâng cao. Được hướng dẫn chi tiết từ đơn giản đến phức tạp kiến thức và kỹ năng để thực hiện lập trình một ứng dụng hoàn chỉnh. Có khả năng tạo được những ứng dụng Android, ứng dụng game Android. Biết cách upload những ứng dụng Android lên google play để kiếm tiền từ ứng dụng. Tạo thêm cơ hội việc làm và thu nhập cao từ việc lập trình ứng dụng cho điện thoại trên Google Play","Công nghệ thông tin, Lập trình Android"
https://unica.vn/lap-trinh-android-co-ban-tran-duy-thanh,Lập trình Android cơ bản,Trần Duy Thanh,500.000,299.000,782,4.9,9 phần,71 bài giảng,24 giờ 48 phút,"Có được kiến thức toàn diện về ngôn ngữ lập trình Java. Nắm rõ những kiến thức về lập trình Android từ cơ bản đến nâng cao. Có khả năng tạo được những ứng dụng Android, ứng dụng game Android. Biết cách upload những ứng dụng Android lên google play để kiếm tiền từ ứng dụng","Công nghệ thông tin, Lập trình Android"
https://unica.vn/phuong-phap-hoc-va-ung-dung-tim-hieu-ngon-ngu-lap-trinh-kotlin,Phương pháp học và ứng dụng tìm hiểu ngôn ngữ lập trình Kotlin ,Trương Minh Thắng,800.000,599.000,13,5.0,6 phần,46 bài giảng,04 giờ 10 phút,Sau khóa học các bạn sẽ sử dụng thành thạo ngôn ngữ lập trình Kotlin.. Hiểu về những thành phần cơ bản một ngôn ngữ.. Biết cách ứng dụng ngôn ngữ một cách hiệu quả.. Học thêm được một ngôn ngữ lập trình mới để nâng cao các kỹ năng lập trình.,"Ngôn ngữ lập trình, Công nghệ thông tin, Lập trình Kotlin"
https://unica.vn/hoc-lap-trinh-web-css3-co-ban-va-nang-cao,Học CSS 3 cho người mới bắt đầu, Đặng Văn Lel,700.000,549.000,85,3.7,3 phần,15 bài giảng,05 giờ 49 phút,"Giúp bạn nắm vững kiến thức lập trình từ cơ bản đến nâng cao.. Đến với khóa học này, bạn sẽ được thực hành trên các website hàng đầu như kenh14.vn, facebook.com,... Bạn có thể tham khảo thêm nội dung bài học phần TAB.. Nhờ Javascript - sau này sẽ giúp ích lập trình viên sử dụng để ứng dụng lập trình back - end với các ngôn ngữ đang lên rất mạnh là React JS, Note JS.. Giúp bạn có kiến thức cơ bản cần trang bị trước khi tiếp cận với các công nghệ, nền tảng lập trình Web hiện đại như ASP.NET, PHP…. Tự tin thiết kế website.","Thiết kế Web, Lập Trình Web, Công nghệ thông tin, CSS"
